fips,total_pop,white,Gini,gini,singpar,college2000,mhi,rent_burden,opioids,unemp
48079,2887,2565,0.4679,46,7.4102368220015284,10.152057245080501,40796,NA,NA,4.4
48081,3303,2971,0.3885,47.9,5.89378238341969,14.656488549618322,42314,NA,NA,3.4
48083,8334,7300,0.4669,47.9,7.456929802005657,11.737015534285264,35596,NA,4.3,3.9
48085,973977,673508,0.43,40.9,6.475243171951421,47.334040834428905,95394,NA,57.9,3.3
48087,2969,2283,0.5212,48.1,7.496136012364761,15.284854099119963,39809,NA,NA,3.1
48089,21224,15520,0.4721,47.3,7.656065959952886,14.436225061645372,49100,NA,66.2,3.3
48091,141642,128737,0.4381,42,7.028830936489369,26.16986051114198,72562,NA,77.1,3.2
48093,13529,12684,0.4129,45.6,6.772908366533864,12.984805015407503,46161,NA,73.3,3.6
48095,3266,3157,0.466,52.9,6.61625708884688,14.104758644299897,42723,NA,NA,3.6
48097,40041,36719,0.436,43.4,7.945466539617387,15.69898047347503,57382,NA,93,3.1
48099,75280,54825,0.4227,38,10.446115288220552,12.383871276697635,51486,27.5,69.6,4.2
48101,1642,1149,0.4886,49.5,8.048780487804878,15.27570789865872,36201,22.6,NA,4.3
48103,4802,2543,0.4048,47.3,7.941176470588235,12.823725981620719,56356,23.4,57.7,3.9
48105,3484,1494,0.4284,42.8,7.677165354330709,10.417450169236556,44991,NA,52.8,2.9
48107,5836,5148,0.4343,52.8,8.797770700636942,10.537334263782276,36942,NA,1.7,4.7
48109,2214,1733,0.3892,43.5,10.076045627376425,13.86861313868613,37825,NA,NA,3.1
48111,7304,6550,0.4676,42.9,9.840310746655158,9.61382662705914,47838,NA,75.4,2.1
48113,2606868,1597069,0.4982,47,10.72891863881697,26.95387773749348,56732,NA,52.5,3.8
48115,12813,9638,0.4971,52.4,7.934828607702074,10.523670720675444,42127,NA,60.9,4.3
48117,18736,16799,0.3949,45.6,10.792880258899675,11.765822184267957,42698,NA,47.2,2.8
48119,5249,4594,0.4372,45.4,7.688634192932186,13.875069098949696,41644,NA,3.4,3.5
48121,833822,619566,0.4322,41.1,7.53226811325148,36.64316416559837,86462,NA,61.1,3.2
48123,20340,13159,0.5146,47.3,8.866379908422367,11.840503973083257,47657,NA,48.6,3.1
48125,2203,2023,0.5147,46.8,4.591836734693878,8.402061855670103,38702,NA,5.8,4.3
48127,10438,9366,0.4783,46.8,12.6360338573156,10.11367435640254,35696,NA,96.4,3
48129,3342,3002,0.4584,45.4,5.9569074778200255,15.777262180974477,41867,NA,4.2,3.5
48131,11268,10705,0.435,48.9,10.758620689655173,8.928127331509575,33495,NA,15,5.3
48133,18273,16816,0.5381,47.6,7.34872285206939,12.677676444006245,39620,NA,66.1,3.4
48135,160579,129198,0.4516,45.7,11.656707567394973,12.000390211271531,54422,NA,77.5,2.7
48137,1918,1912,0.4648,46.1,7.365792759051186,17.348377997179128,35164,NA,NA,2.8
48139,173772,141636,0.4176,40.4,8.795245813074013,17.112790870016305,71512,NA,75.1,3.3
48141,836062,666059,0.4613,46.9,12.634866823475635,16.60775399703734,44120,NA,37.4,4.2
48143,41841,37186,0.4938,47.3,6.206238064926798,24.956072351421188,48230,NA,76.3,3.1
48145,17272,12433,0.4705,50.6,10.652709359605911,9.581286939149255,35988,NA,59,3.9
48147,34537,30288,0.4559,45.3,7.64520486267447,12.642045454545455,50598,NA,62.7,3.1
48149,25141,22671,0.4481,47.4,5.904609034625086,14.608443654086809,56320,NA,66.7,2.8
48151,3856,3408,0.4848,44.3,6.050420168067227,12.417654808959156,47292,NA,6.8,3.2
48153,5803,5375,0.4073,48.2,8.717948717948717,12.298344856484391,41390,NA,3.5,5.2
48155,1275,1048,0.4655,46.4,7.530120481927711,10.483870967741936,35007,NA,62,2.9
48157,765394,395904,0.4343,40.4,9.044764008474958,36.92093201094838,91661,26.4,40.9,4
48159,10716,9213,0.4516,46.8,6.393180607352157,16.196854072574364,44358,NA,68,4.2
48161,19714,15857,0.4663,45.5,7.999392835458409,10.872983036822507,47616,NA,3.3,5.9
48163,19871,16342,0.5087,47.5,12.882142104153491,8.442948914040992,37853,NA,44.4,2.9
48165,20706,19578,0.4631,45.1,7.626575518051698,10.479640269797653,52138,NA,52.3,2.6
48167,332885,262336,0.4646,45.3,9.866852355932561,22.712890782214572,69674,NA,78.9,4.7
48169,6070,5120,0.4714,47.4,8.057726999398678,10.028744809964868,46587,NA,1.7,3
48171,26459,24065,0.4641,43.7,4.846848961389508,22.877745001638807,58412,NA,77.9,2.6
48173,1510,1003,0.4746,50.2,3.7267080745341614,18.660287081339714,78088,NA,NA,2.1
48175,7565,6119,0.4791,45,6.845688350983359,12.318053443406473,52403,NA,26.1,3.8
48177,20731,13784,0.4829,46.2,10.10026540843409,10.740018648809018,45052,NA,56.2,3
48179,22410,19089,0.4563,46.5,7.346753099056068,11.874189364461737,46599,NA,115.1,3.9
48181,131014,113326,0.4467,44.3,8.852015216224416,17.241855709983145,54431,NA,112.7,3.3
48183,123443,92086,0.4685,46.2,10.410663668095674,19.511184755592378,47208,NA,138.7,4.1
48185,27984,21756,0.49,45.6,9.196440087707984,10.279850746268657,48023,NA,19.5,4.1
48187,158966,116778,0.3992,39.7,9.161812297734627,19.104150577416977,66886,NA,47.1,3.2
48189,33826,29018,0.4301,43.8,10.254697286012526,14.350172109033398,43570,NA,69.5,4.8
48191,3048,2376,0.4961,44.1,6.5891472868217065,10.288880094974278,32980,NA,3.7,4.4
48193,8332,7939,0.4646,44,5.660936573799645,16.799033149171272,44230,NA,5.1,3.3
48195,5520,5055,0.4383,45.1,5.785536159600998,18.596491228070175,55761,NA,1.6,2.3
48197,3945,3469,0.4485,47.8,7.256819351518271,12.759170653907494,39022,NA,75.3,3.6
48199,56765,51841,0.4663,43,8.447065431058691,13.006146941164992,58829,NA,98.2,5.2
48201,4646630,2905947,0.4971,47.1,10.456601156683114,26.936600046725378,58664,NA,48.3,4.4
48203,66580,49704,0.4785,46,9.537835145319876,15.382059800664452,50584,NA,69.8,4.4
48205,5669,4808,0.372,41.3,4.551122194513716,17.577369439071568,69000,NA,NA,1.8
48207,5726,5114,0.4223,48.5,6.695212144803425,14.441353732035234,35075,29.1,18.9,3.9
48209,213366,188901,0.4499,44.1,7.363064950613589,31.32842360398993,66525,NA,60.5,3
48211,3994,3629,0.4392,41,5.15625,17.899543378995432,64338,NA,2.7,2.1
48213,81070,72540,0.4702,46.7,7.842660741563671,12.069518502184982,44500,NA,84.1,3.8
48215,855176,737739,0.4867,48.9,10.993852981686477,12.910033807069945,36978,NA,29.5,6.6
48217,35689,30697,0.4401,44.6,7.669616519174041,12.541845442972324,47162,NA,80.2,3.7
48219,23064,20383,0.428,45.5,9.432074055541657,13.55265112134264,48449,NA,82.7,3.1
48221,58318,55523,0.4714,42.5,6.454005934718101,20.49194647286957,64687,NA,125.3,3.7
48223,36486,30839,0.4474,47,7.5940094416408925,15.050230919392469,44925,NA,97.5,3.4
48225,22954,16003,0.4579,47.2,9.855914759656132,12.244521053927604,37723,NA,22,3.7
48227,36349,30306,0.4696,46.4,9.956976029502151,11.116039744499645,46899,NA,59.6,3.3
48229,4415,2974,0.4844,45.8,8.791208791208792,9.738219895287958,39683,NA,NA,4.6
48231,94162,75231,0.4402,43.5,8.844200125252243,16.76279146411799,53421,NA,93.3,3.8
48233,21344,19043,0.431,41,8.003878056662717,14.324041355843475,53465,NA,78.2,5
48235,1620,1233,0.4465,46.6,6.051873198847262,21.52834839769926,63827,NA,NA,3.1
48237,8852,8227,0.4648,44.6,6.957663275352806,12.830188679245284,47824,NA,1.9,2.5
48239,14816,12912,0.4191,44.2,8.095952023988005,12.772149170079757,49350,NA,29.6,3.3
48241,35506,27455,0.4717,47.8,9.159851301115243,10.456874466268147,43368,NA,67.4,6.6
48243,2241,2167,0.3305,47.7,4.799107142857143,35.06410256410256,38537,17.9,NA,2.9
48245,254340,148331,0.4776,47.1,11.659130060292851,16.286020798581184,47852,NA,93.1,6.4
48247,5231,5165,0.4708,49.7,10.633608815426996,9.522322822354043,32319,NA,1.6,5.7
48249,40972,39004,0.4945,45.5,11.16426201681969,10.911795961742826,40681,NA,83.4,5.5
48251,167212,151615,0.4098,39.4,8.318819323494363,13.776647317325006,61813,NA,90.9,3.5
48253,19943,13992,0.4435,46.2,8.094462540716613,8.222060957910013,44132,22.3,30.3,4.8
48255,15545,11825,0.5306,47.7,10.574764256847777,9.428129829984544,48708,NA,66.4,2.9
48257,123804,100717,0.4092,41.1,8.97525341650593,12.307452239238504,65942,NA,79.9,3.5
48259,43769,39336,0.489,46.2,5.8980610704748635,31.38939786440892,89637,NA,71.4,2.9
48261,568,567,0.3216,56.6,9.420289855072465,20.306513409961685,38031,29.4,NA,3.7
48263,647,592,0.4897,45.4,3.9660056657223794,15.085536547433904,45330,18.9,NA,2.4
48265,51843,45818,0.4698,47,6.96682198394431,23.301941559698122,49748,NA,85.2,3.2
48267,4373,4027,0.5252,47.9,6.913183279742766,17.29179910998093,41081,NA,67.6,3
48269,237,234,0.3522,35.7,1.8518518518518516,24.561403508771928,56346,14.6,NA,2.8
48271,3659,3521,0.4762,49.3,4.946727549467275,17.730192719486084,42650,NA,2.1,4.4
48273,30974,27421,0.4861,47.4,10.279001468428781,20.3956191327671,41257,NA,71.5,5
48275,3705,3142,0.4287,44.4,7.8698224852071,11.848173111032281,37749,25.1,NA,3.6
48277,49611,40350,0.475,47.4,9.739476856948158,14.450208781475391,47212,29.5,158.6,3.8
48279,13123,11819,0.4453,49.4,8.264925373134329,11.149750054336014,41099,NA,49.3,4.4
48281,20862,18212,0.4147,44.3,8.26975892584681,16.1778783395701,55759,NA,31.7,3.8
48283,7416,6454,0.5508,49.9,9.400769653655855,6.440866185452526,41518,28.6,0.4,2.4
48285,20021,15747,0.4715,47.2,6.923979658364845,11.40457090964129,51191,NA,50.7,3.1
48287,17058,13945,0.4459,45.4,7.451880628642063,13.076295389636883,54164,NA,19.6,3.1
48289,17225,15331,0.5271,47.8,6.818549038616902,12.147953435974465,43189,NA,3.3,5
48291,83702,67404,0.4434,41.9,8.962223560795113,8.059991856309098,50420,NA,101.9,5.8
48293,23417,18013,0.448,44.8,9.72678977991399,11.12331776984345,41434,NA,93.9,4.7
48295,3398,2779,0.4363,42.3,5.062240663900415,18.9057156814851,54091,16.9,NA,2.7
48297,12139,11326,0.4507,49,6.950354609929079,12.037147279438027,50430,NA,21.1,3.8
48299,21047,19456,0.5223,48,3.9218174895291282,20.985925871343305,51078,NA,71.2,3.7
48301,98,95,0.4906,37.4,3.225806451612903,5.88235294117647,65203,45,NA,1.5
48303,304808,250230,0.4791,47.8,9.742098664014872,24.370592021957656,47460,NA,83.7,3.1
48305,5830,5199,0.5022,47.6,8.793542905692437,13.35149863760218,44567,NA,1.5,3.3
48307,8057,6668,0.4423,49.1,7.995117485505035,14.000000000000002,40157,NA,63.4,3.3
48309,251089,196885,0.4732,47.4,10.213165269658504,19.100356459539064,47306,NA,77,3.6
48311,774,765,0.4968,54.5,3.0985915492957745,16.150081566068515,68133,10,NA,2
48313,14197,10357,0.4491,45.3,7.894736842105263,11.541484225889748,42058,NA,45.5,4.4
48315,10017,7292,0.5129,47.2,7.678958785249458,8.495893223819301,36936,32.3,1.6,4.5
48317,5649,4479,0.4371,48.2,9.544334975369457,11.77737881508079,59907,22.6,2.2,2.5
48319,4186,3705,0.5095,53.5,6.036092097075295,18.733802295446132,47213,33.3,4.2,3.1
48321,36774,25145,0.4668,45.5,10.409323070282714,12.463311923093283,46801,NA,70.8,6.2
48323,58174,54104,0.4493,50.2,10.306364122545649,9.101617716349928,33507,NA,29.1,8.2
48325,50057,45440,0.4525,41.9,8.827639751552795,13.337934954728167,56173,NA,43.7,3.5
48327,2119,1710,0.4737,52.5,8.080808080808081,17.16867469879518,34033,NA,NA,4.1
48329,168167,138180,0.4719,46.8,9.51222365188911,24.82255520504732,76307,NA,66.7,2.1
48331,24770,21121,0.4624,47.7,8.57701924122187,11.629691196215076,44855,NA,63.8,5.5
48333,4889,4804,0.4953,46.8,6.196901549225387,20.184254606365158,42463,24.3,NA,3.5
48335,8523,6824,0.4497,54.2,8.107155445893548,10.446186312933374,41512,NA,2.7,4.2
48337,19489,18607,0.4554,46.8,7.104247104247103,11.326468806783767,47590,NA,83.1,3.2
48339,571949,494422,0.4761,45.8,8.065171933085502,25.29729023690698,77149,NA,66.5,3.8
48341,21399,16420,0.3756,43.2,9.551225273103041,11.047120418848168,51444,NA,58.6,2.7
48343,12373,8570,0.4449,46.5,10.143815915627997,11.166818596171376,39627,NA,103.6,6.6
48345,1252,1096,0.4758,48.7,5.9405940594059405,14.69098277608916,36782,27.7,NA,3.7
48347,65339,49935,0.4943,50.1,8.765791147868764,22.782215523737754,42367,NA,103.4,3.9
48349,48995,36379,0.4553,46,9.38087441634831,12.233441604293178,41944,NA,78.4,3.7
48351,13914,10517,0.4603,44.1,8.45423607379545,5.514479359211337,41736,NA,1.7,6.7
48353,14904,13090,0.4788,46.6,10.648298217179903,13.162795256297166,42662,NA,127.4,3.3
48355,361540,325660,0.459,46.2,11.470121868345943,18.78101413619115,51910,NA,83.4,4.7
48357,10131,8884,0.4268,41.7,8.187672493100276,16.08160264657232,58962,NA,39.7,2.8
48359,2094,1928,0.439,43.3,5.986394557823129,19.439999999999998,55451,NA,NA,2.6
48361,84069,73496,0.434,42.8,9.727577270716136,10.983053347839716,57257,NA,119.2,5.8
48363,28540,26133,0.4554,43,8.363224466679252,12.097500562936276,45869,NA,116.8,3.4
48365,23327,18899,0.4493,43.6,7.878925291917016,13.429418103448276,48971,NA,82.4,4.2
48367,133811,124714,0.4328,41.7,7.635475892197488,18.60982618446874,74076,NA,75.8,3.1
48369,9718,8409,0.413,45.6,7.28476821192053,13.411724608043626,48189,NA,1.8,2.4
48371,15815,13059,0.4491,42.1,9.858334950514264,12.917933130699089,44352,NA,37.5,3.7
48373,48913,41071,0.4583,46,7.884119320060851,10.441781183003549,44596,NA,106.7,5.1
48375,119674,93546,0.4772,47.1,12.242394504416094,13.517795670272372,43778,NA,78.1,2.9
48377,6975,6561,0.4726,47,10.59288537549407,11.689518940274226,29761,NA,NA,7
48379,11766,10505,0.456,41.5,7.0500414708321815,11.463956811686248,43403,28.3,74.4,3.5
48381,134026,118890,0.4263,43.2,7.6745877788554795,28.906869019321025,63077,NA,76.1,2.6
48383,3766,1719,0.3476,37.1,6.865401987353207,9.156010230179028,58168,NA,0.4,2.5
48385,3408,3245,0.4533,46,6.345381526104418,17.25581395348837,36146,NA,NA,5.1
48387,12171,9642,0.4449,45.8,8.460614381328298,8.958269564330172,35643,NA,3.5,5.4
48389,15492,12014,0.4465,48.2,8.897580053776583,7.995319812792512,40694,NA,75.9,2.1
48391,7145,5766,0.4406,46.5,8.676716917922949,11.5681730397837,42898,NA,1.7,4.6
48393,805,782,0.371,38.5,3.314917127071823,25.36115569823435,67688,NA,NA,2.8
48395,16990,12988,0.4467,47.1,11.231590872309436,12.693286357408496,44355,NA,4,4.2
48397,97175,82587,0.3996,41.9,6.923606331727461,32.655921513665035,98442,NA,69.4,3.2
48399,10277,9510,0.4417,44.3,8.242999096657632,13.129612844749449,41830,NA,54.7,3.1
48401,53755,41975,0.4529,47.4,7.86109191430546,12.775178218132712,49872,NA,53.2,4.1
48403,10471,9348,0.4969,47.3,6.220735785953177,10.630536737884315,37770,37.4,3.9,8
48405,8286,6111,0.5069,49.7,8.251748251748252,11.846969940524032,39133,NA,4.2,6.5
48407,28180,24134,0.4528,45.9,7.478904172927985,9.561170212765957,44707,NA,1.1,5
48409,67008,61845,0.4544,45.6,10.116326438238357,13.02621931177467,50752,NA,80.6,6.4
48411,5991,5101,0.4742,45,6.3346439493228495,15.836877658243683,43112,NA,2.8,3.1
48413,2983,1853,0.414,47.1,6.00896860986547,17.564035546262417,45821,NA,NA,2.8
48415,17096,14721,0.4133,45.8,8.70396108408617,11.832204665161775,51772,NA,90.8,3.4
48417,3296,3158,0.4317,45.9,6.3076923076923075,20.846465556055833,61155,28.8,NA,2.3
48419,25349,19732,0.4653,47.9,9.119332985930171,12.197221197590064,39745,NA,58.7,4.3
48421,3059,2702,0.5065,46.9,6.405693950177936,20.3760162601626,49349,NA,1.3,2.6
48423,227449,174650,0.4667,45.8,9.022407599098825,22.54818951540263,54044,NA,95.2,3.7
48425,8860,7865,0.4475,41.9,7.752255947497949,17.200365965233303,62803,NA,5.9,4.1
48427,64078,61060,0.5096,51.7,11.658570437196392,6.931014576417953,28377,NA,32.2,10.2
48429,9364,8441,0.4819,43.8,8.221797323135755,13.351877607788595,41977,NA,119.2,3.6
48431,1231,1122,0.339,45.6,6.627680311890838,17.139737991266376,55690,NA,NA,3.4
48433,1476,1363,0.4414,47.1,5.750350631136045,12.63418662262593,43702,31.3,3.8,3.4
48435,3824,2395,0.4044,47.2,7.128712871287128,13.031914893617023,57986,NA,5.1,3.8
48437,7432,6222,0.4793,43.4,8.478632478632479,16.230769230769234,41264,NA,2.3,4.3
48439,2049770,1374182,0.4586,43.5,9.798375616261819,26.621238248873563,65021,29.4,68.8,3.5
48441,136870,104989,0.4533,45.2,9.68185471929602,22.4528451838508,50338,29.6,114.8,3.2
48443,896,592,0.4328,47.7,6.772009029345373,19.021739130434785,39033,15.6,NA,3.4
48445,12528,11418,0.4333,48.2,9.069658719027583,9.515484515484514,40899,NA,53.4,4.1
48447,1436,1404,0.5012,49.8,6.143790849673202,18.160377358490564,38162,NA,NA,3.3
48449,32640,22968,0.4182,47.2,9.306951423785595,13.154624533996095,47097,NA,90.5,5.1
48451,117986,102396,0.4684,45.9,9.619522567906234,19.503389563298125,49462,NA,80.1,3.2
48453,1226805,889046,0.4832,46.7,8.209722975627093,40.62262521416704,72785,NA,55.5,2.9
48455,14620,12557,0.4689,47.8,8.31731609295824,9.394159825418269,34741,NA,42,5.2
48457,21518,18209,0.4263,45,6.971061093247588,9.679207371994734,43394,NA,22.9,6.6
48459,41018,35529,0.4435,45.3,8.036117381489841,11.063237150193672,47517,NA,22.2,4.2
48461,3659,1648,0.4365,43.9,8.75796178343949,11.778290993071593,56448,20.7,1.9,3.4
48463,26920,25125,0.4555,46.7,10.46851267671457,13.802356020942408,39610,NA,72.1,4.3
48465,48969,45407,0.4697,46.2,9.928626952158858,14.135687378714662,41441,NA,39.5,3.9
48467,55103,51331,0.4542,44.5,6.809563066776588,11.579856292595677,50308,NA,81.7,3.5
48469,92109,80546,0.468,44.5,10.418675800605234,16.246994325286142,52161,NA,103.9,3.9
48471,72321,52800,0.4711,46.4,8.88925312790253,18.332515404329573,42304,NA,76.9,4.2
48473,51832,30096,0.4677,44,9.301885005209813,16.754552867627073,55224,NA,5.4,4.3
48475,11658,10052,0.4127,47.9,9.283551967709384,12.357723577235772,53242,NA,71.4,2.6
48477,35163,27569,0.5113,45,8.364246599540717,18.996452624543725,51276,NA,88,3.6
48479,273526,262244,0.4794,49.1,12.14623571147024,13.927378387460221,41979,NA,29,3.8
48481,41577,33504,0.4759,44.8,9.399283735387526,14.342707396252981,46194,NA,69.3,3.7
48483,5338,4678,0.4379,43.3,6.552044609665428,13.0241599555679,45356,NA,45.6,3.2
48485,131596,103920,0.4581,43.5,9.690138519023142,19.967797869705226,44593,NA,107.5,3.4
48487,12833,10017,0.4349,47.7,8.849557522123893,17.105121872651132,40353,NA,152.5,4.2
48489,21588,20975,0.465,48.7,9.54512893982808,7.500882456759619,30392,NA,47.2,9.9
48491,547604,436477,0.3938,36.3,8.554041905815641,33.625172757368304,82131,NA,64.9,3.1
48493,49173,45548,0.4294,42.7,7.528537778583076,12.841185041282177,70829,NA,59.8,3.1
48495,7867,6909,0.4091,43.2,8.6687306501548,10.50228310502283,51965,13.9,59.6,2.9
48497,66290,61993,0.4215,40.1,7.323320526254512,12.97141021522647,60675,NA,63,3.5
48499,44366,39622,0.473,45.4,6.240142631831585,14.5240393898436,49739,NA,97.5,4.3
48501,8631,8311,0.3768,46.6,7.938436614013771,10.249884312818141,58363,NA,7.1,2.9
48503,18036,17264,0.4402,45.8,7.5066275987163396,14.447615165103954,44909,NA,103.3,3.2
48505,14304,13405,0.5641,46.3,9.334353481254782,8.682505399568035,32172,NA,14.2,5.6
48507,12039,11469,0.4146,49.7,13.593932322053675,7.59692355988071,28867,NA,0.9,9.7
49001,6517,6103,0.3921,41.1,6.5723528894189664,13.089780254235885,51187,25.6,98.1,3.3
49003,53946,50233,0.3753,34.4,6.342551896679965,20.338602142482582,63624,24.6,81.9,2.8
49005,124165,112735,0.4268,42,5.449904275686024,34.69742063492063,55036,NA,61.2,2.5
49007,20308,19348,0.4161,39.9,8.257916311342402,13.446394918711455,47627,25.1,183.1,4.2
49009,613,599,0.3299,37.6,4.180849480493939,12.910677526407612,55521,24.8,NA,4.3
49011,345767,311855,0.3806,39,7.260659694288013,31.86809614521907,80433,28.3,68.7,2.7
49013,20148,18063,0.3931,40.2,8.465440401332529,13.89365896278914,60569,NA,51.2,4.3
49015,10117,9848,0.3689,36.9,6.957819151381385,12.476667789334883,52877,NA,96.7,4.5
49017,4998,4649,0.4209,35.6,6.003861044767565,22.049115480241802,50945,NA,86.8,7.4
49019,9640,8935,0.3981,41.4,9.47366687900968,25.03110644349945,48920,NA,95.4,4.5
49021,51213,47016,0.4397,40.1,7.7827791491215335,25.432378792174653,48168,NA,110.9,3.4
49023,11301,10597,0.3722,37.2,7.69681234239178,12.831464518236615,60078,NA,95.9,2.8
49025,7484,6976,0.4346,37.4,4.756123599703996,22.934789458245657,49982,NA,149.4,3
49027,12854,11562,0.4098,37.9,5.439999387076208,18.666824840572506,56215,NA,70.1,3.1
49029,11664,11250,0.3703,37.2,4.450216439650235,25.349254749554373,96201,29.3,62,2.6
49031,1866,1823,0.4068,38.8,5.5459558485154625,15.582177180908106,41334,20.8,NA,5
49033,2389,2245,0.4211,38.9,3.79431842774269,24.025726115674463,58807,NA,31.2,3.1
49035,1133646,896437,0.4335,41.7,8.747634215021003,28.83416226192334,71396,29.4,75,2.8
49037,15302,7422,0.4812,43.4,10.726492612754845,15.153448580723575,43962,NA,19.2,5.9
49039,29850,26406,0.413,37.8,5.9105431309904155,20.31990061340166,52251,NA,86.8,3.5
49041,21280,20160,0.4135,38.4,6.7521669931153445,16.511925420597038,52668,NA,124.3,3.3
49043,41103,38221,0.4996,41.8,6.243611584327087,48.102462521946606,100879,25.3,65.8,2.8
49045,67397,60542,0.3425,32.6,9.236545682102628,18.64645516131196,72198,NA,72.8,3.2
49047,36084,31684,0.431,42.4,7.8639396259433445,12.52435460301997,57355,NA,71.3,4.4
49049,605490,554930,0.4189,40.9,5.461567190864808,35.07671686439512,70461,NA,61.2,2.7
49051,31708,29947,0.4286,38.8,7.192610539067232,31.08736860244701,83344,29.4,75,3
49053,165811,150104,0.4459,39.6,5.398761624266599,20.548778874394728,55518,NA,91.6,3.2
49055,2689,2576,0.3939,42.2,5.552464203347794,22.672759342928252,43805,NA,NA,5.7
49057,251498,224216,0.4004,38.9,8.967113774085925,21.99610674649646,62937,NA,86.9,3.3
50001,36882,34625,0.4068,40.4,8.222535838966055,29.665755728400253,59467,NA,43.8,2.5
50003,35746,34210,0.4714,44.7,8.417639429312581,31.45763236260974,52770,NA,81.8,3.1
50005,30234,28959,0.4595,43.8,10.822373633338614,27.80728194823214,46299,NA,63.1,3.2
50007,162646,146712,0.4483,42,9.001166348315556,45.047255912059384,65851,NA,50,2
50009,6200,5984,0.4179,40,8.751038797814424,14.98172743152361,40288,30.6,10.8,3.6
50011,49116,46504,0.401,40,12.130193753773533,19.143277324071466,60670,NA,83.7,2.5
50013,7022,6628,0.444,42.8,6.277091333171056,27.965363776970868,61971,NA,18.4,3.2
50015,25318,24145,0.488,43.4,10.583796664019063,31.744978587369562,56965,NA,57.7,3.5
50017,28908,27937,0.4005,39.4,7.51039501039501,30.031805983500647,56138,NA,42.8,2.6
50019,26901,25925,0.4341,43,8.700189753320682,20.182054616384914,44070,NA,60.5,4.4
50021,58892,56865,0.4368,42.3,8.95447723861931,24.751047627630335,53492,NA,84.8,3.1
50023,58350,55952,0.4382,41.1,9.761601903902179,35.410799559201664,62203,NA,58,2.6
50025,42823,40570,0.4672,43.9,10.426062503316178,33.84670024538293,47827,NA,74.9,2.8
50027,55275,52867,0.4571,44.4,9.680919466323742,33.63507234513807,58403,NA,48.5,2.3
51001,32673,22282,0.448,44.9,12.204275852824878,16.572532699167656,44038,27.3,64.8,3.8
51003,107405,87831,0.4794,46.6,7.824489354803847,53.298637685596205,77591,NA,61.7,2.6
51005,15157,14012,0.4595,42.2,7.832262516381193,15.630568459428646,49655,NA,85.7,3.7
51007,12953,9824,0.4392,40.5,7.782748304096189,11.641514546092905,54979,46.5,52.3,3.2
51009,31775,24381,0.4197,39.6,9.569453174104337,16.306921041637654,48980,25.8,83,3.3
51011,15707,12263,0.4331,43.2,8.910690152394954,12.019500938671206,50148,34.2,138.6,3.6
51013,233464,166912,0.4409,43.9,4.987433677743647,67.01499649243557,114705,NA,26.1,2
51015,75079,69533,0.41,38.9,8.279742765273312,17.32980912796094,58368,NA,29.1,2.7
51017,4307,3933,0.3879,47.4,6.846737178440133,12.593319070955049,48753,NA,6.2,2.5
51019,78376,70090,0.4408,42.7,6.08473446411377,23.012024614581748,65172,NA,46.8,3
51021,6388,6066,0.4122,45.8,6.370092200388215,10.676744242710093,45564,NA,81,3.1
51023,33343,31393,0.4114,41.8,5.62167240839336,23.954707670617264,70388,NA,41.9,2.7
51025,16520,6931,0.423,43.9,10.669577754537361,12.359561367117744,42569,34.9,25.6,4.9
51027,21788,20678,0.4675,46.2,5.253997606874796,8.109804816801734,32993,36.7,88,5.4
51029,17059,10506,0.397,41.6,10.792614711720313,9.914238197319508,41763,NA,2.1,4.4
51031,55225,44982,0.4295,39.5,9.343179524814238,16.2079427118922,50849,NA,33.9,3.3
51033,30381,19820,0.408,37.2,5.971836776647137,13.483464745589654,62207,29.1,20.6,3.4
51035,29801,29012,0.4559,37.5,7.492546681311784,13.337401999906108,42262,NA,45.3,3.6
51036,7014,3066,0.5152,39.6,8.953314141298769,12.073420178488613,54504,NA,NA,4
51037,12040,8415,0.4677,43.3,8.445505478118987,11.923131414936414,40864,NA,43.3,3.6
51041,343551,230914,0.4076,37.5,9.713865120986291,35.84512706334791,80573,29.3,73.4,2.9
51043,14423,12951,0.4549,39.8,7.013459469065401,26.639163439799287,76359,NA,27.7,2.9
51045,5110,5040,0.3833,38.3,6.09075651246811,12.109337096871073,50210,24.1,6.5,3.5
51047,51101,38697,0.4055,39.8,7.244248653940284,19.38441611561797,69318,NA,71.5,2.8
51049,9824,6235,0.4203,40.5,10.123410294084934,13.880726963249025,44699,NA,33.1,3.2
51051,14756,14476,0.6002,44.3,7.5756378621742115,7.453166586003879,33383,36.9,137.5,5.1
51053,28485,18401,0.4326,36.4,10.397715252803046,14.712987461175658,57284,NA,5.6,3.5
51057,10998,6115,0.4236,40,9.372693771900515,19.83897023826491,50112,NA,122.9,3.8
51059,1145862,701055,0.4258,41.4,6.346054293015752,58.35863471710068,117989,28,32,2.4
51061,69728,60352,0.4107,42.5,5.927299032462248,28.701699442730163,96835,27.2,76.5,2.6
51063,15704,14967,0.4019,41.1,6.978677056900137,14.497535116446256,48341,NA,59.3,2.7
51065,26594,21348,0.4488,37.1,6.290184312044578,28.03506545936905,71863,NA,36.4,2.5
51067,56187,50056,0.4591,40.9,8.888030142015264,14.544065206316862,51031,NA,87.4,3
51069,86415,78403,0.3905,39.1,9.636829415310428,22.796449628573253,72139,NA,59.9,2.6
51071,16772,16206,0.3862,41.8,7.025819555346291,14.08825603815869,52808,24.2,142.6,3.3
