fips,year,march_employees,payroll,establishments
02347,1975,1746,10974000,159
02347,1976,1988,13490000,165
02347,1977,1885,13777000,160
02347,1978,1993,15714000,162
02347,1979,2066,18300000,163
02347,1980,2147,19615000,167
02347,1981,1524,17119000,159
02347,1982,1896,17735000,158
02347,1983,1918,19937000,189
02347,1984,2362,22727000,195
02347,1985,2178,25508000,187
02347,1986,2177,27177000,179
02347,1987,2678,29203000,177
02347,1988,2270,31557000,182
02347,1989,2335,32996000,192
02347,1990,2248,34493000,189
02347,1991,2439,37656000,204
02347,1992,2667,42061000,219
02347,1993,2847,46286000,227
02347,1994,3488,49832000,224
02347,1995,3380,53831000,230
02347,1996,3114,52402000,246
02347,1997,3341,56619000,240
02347,1998,3363,61596000,238
02347,1999,3472,66131000,237
02347,2000,3398,68490000,244
02347,2001,3335,67719000,242
02347,2002,3028,61277000,250
02348,1970,0,0,0
02348,1971,0,0,0
02348,1974,679,3494000,157
02348,1975,718,4091000,154
02348,1976,830,5221000,150
02348,1977,836,5989000,152
02348,1978,918,6537000,153
02348,1979,896,7167000,153
02348,1980,893,7997000,157
02348,1981,874,9688000,152
02348,1982,1034,10413000,147
02348,1983,929,10406000,183
02348,1984,950,11479000,194
02348,1985,954,11721000,185
02348,1986,870,10602000,172
02348,1987,910,11062000,166
02348,1988,961,11252000,160
02348,1989,902,10544000,156
02348,1990,863,9947000,151
02348,1991,654,8417000,145
02348,1992,1284,15052000,148
02348,1993,1191,13089000,145
02348,1994,980,12060000,143
02348,1995,890,12151000,139
02348,1996,963,13211000,139
02348,1997,1427,14277000,132
02348,1998,1178,14215000,140
02348,1999,1214,14080000,139
02348,2000,1301,14918000,135
02348,2001,1129,16218000,141
02348,2002,1204,15334000,143
02349,1970,0,0,0
02349,1971,0,0,0
02349,1974,1178,10542000,103
02349,1975,1061,8006000,99
02349,1976,935,6628000,93
02349,1977,1714,18272000,107
02349,1978,1488,11593000,101
02349,1979,1186,10288000,100
02349,1980,1120,10735000,98
02349,1981,968,11315000,97
02349,1982,927,7212000,94
02349,1983,802,7952000,102
02349,1984,858,12278000,103
02349,1985,875,12479000,98
02349,1986,987,12364000,99
02349,1987,822,9130000,97
02349,1988,956,11530000,98
02349,1989,990,11983000,95
02349,1990,1202,13739000,95
02349,1991,1182,14198000,98
02349,1992,1245,19008000,102
02349,1993,1372,20261000,106
02349,1994,1450,22524000,114
02349,1995,1462,22220000,123
02349,1996,1489,26016000,136
02349,1997,1599,28601000,139
02349,1998,1580,31027000,147
02349,1999,1771,35552000,147
02349,2000,1748,39733000,148
02349,2001,1795,42710000,152
02349,2002,1778,41367000,162
02350,1970,0,0,0
02350,1971,0,0,0
02350,1974,13844,98163000,1375
02350,1975,12752,100420000,1396
02350,1976,13282,111227000,1387
02350,1977,13963,124094000,1412
02350,1978,16708,150341000,1439
02350,1979,17794,179659000,1515
02350,1980,16814,190971000,1519
02350,1981,15964,184315000,1540
02350,1982,15522,197557000,1527
02350,1983,16589,217746000,1714
02350,1984,17017,238702000,1819
02350,1985,17220,244501000,1868
02350,1986,17358,267380000,1899
02350,1987,19722,315307000,1986
02350,1988,20943,370186000,2065
02350,1989,21064,375925000,2111
02350,1990,21294,391781000,2053
02350,1991,20187,393129000,2066
02350,1992,20660,427225000,2108
02350,1993,21160,436359000,2176
02350,1994,21796,464389000,2205
02350,1995,21916,502525000,2192
02350,1996,22775,509876000,2212
02350,1997,23412,515884000,2211
02350,1998,23672,563190000,2226
02350,1999,24892,620272000,2248
02350,2000,25211,675153000,2244
02350,2001,26341,713285000,2248
02350,2002,25282,690141000,2245
02351,1970,0,0,0
02351,1971,0,0,0
02351,1974,2410,17232000,232
02351,1975,2219,15046000,234
02351,1976,1855,13446000,238
02351,1977,1970,15575000,265
02351,1978,2161,17775000,242
02351,1979,2257,20033000,260
02351,1980,2242,21661000,260
02351,1981,2225,22937000,267
02351,1982,1939,20587000,244
02351,1983,2001,22692000,290
02351,1984,2167,25121000,330
02351,1985,2509,29134000,337
02351,1986,2488,30185000,338
02351,1987,2465,32625000,327
02351,1988,2760,35605000,350
02351,1989,3082,47246000,375
02351,1990,3223,53008000,391
02351,1991,3284,51777000,395
02351,1992,3550,58046000,423
02351,1993,4422,86870000,457
02351,1994,4922,103537000,472
02351,1995,5254,113756000,506
02351,1996,6394,145494000,558
02351,1997,6026,147805000,579
02351,1998,6395,168102000,585
02351,1999,6375,168951000,589
02351,2000,6348,187446000,584
02351,2001,6457,185777000,599
02351,2002,6608,189881000,679
02353,1970,0,0,0
02353,1971,0,0,0
02353,1974,365,2417000,69
02353,1975,383,3096000,69
02353,1976,625,8229000,68
02353,1977,553,8200000,64
02353,1978,600,6401000,66
02353,1979,381,3722000,65
02353,1980,363,3821000,61
02353,1981,303,3450000,60
02353,1982,257,3096000,55
02353,1983,240,3049000,63
02353,1984,248,3121000,63
02353,1985,237,3089000,61
02353,1986,228,3621000,61
02353,1987,195,2537000,63
02353,1988,224,2851000,61
02353,1989,227,3040000,59
02353,1990,248,3502000,56
02353,1991,243,3639000,58
02353,1992,284,4566000,64
02353,1993,261,4432000,64
02353,1994,358,5715000,60
02353,1995,345,5914000,60
02353,1996,343,5960000,52
02353,1997,404,6878000,55
02353,1998,350,7025000,54
02353,1999,362,7410000,53
02353,2000,366,7835000,55
02353,2001,357,8074000,55
02353,2002,365,8388000,57
02354,1970,0,0,0
02354,1971,0,0,0
02354,1974,2443,19011000,182
02354,1975,1876,17963000,183
02354,1976,2264,22800000,174
02354,1977,2140,26670000,197
02354,1978,2161,28479000,196
02354,1979,2314,32498000,201
02354,1980,2563,40550000,203
02354,1981,2518,41151000,204
02354,1982,3197,63113000,197
02354,1983,2969,67010000,222
02354,1984,3401,78912000,232
02354,1985,3294,76948000,238
02354,1986,3281,71147000,250
02354,1987,2856,66365000,257
02354,1988,2817,62344000,257
02354,1989,3152,78900000,265
02354,1990,3640,98596000,271
02354,1991,3590,89710000,268
02354,1992,4199,118768000,274
02354,1993,4534,118494000,279
02354,1994,4340,108106000,293
02354,1995,3778,89122000,292
02354,1996,3870,83352000,286
02354,1997,3502,78396000,290
02354,1998,3380,76418000,280
02354,1999,2895,67973000,278
02354,2000,3260,76223000,289
02354,2001,3284,90098000,287
02354,2002,3072,86096000,275
02355,1970,0,0,0
02355,1971,0,0,0
02355,1974,2752,18725000,356
02355,1975,2585,18858000,348
02355,1976,2901,22590000,335
02355,1977,3032,23944000,321
02355,1978,2994,25844000,311
02355,1979,3091,28957000,328
02355,1980,3135,30805000,326
02355,1981,3225,35412000,328
02355,1982,3380,38105000,327
02355,1983,3476,41520000,361
02355,1984,3879,46510000,381
02355,1985,3788,46930000,373
02355,1986,3840,51797000,355
02355,1987,3821,51043000,360
02355,1988,3929,53680000,360
02355,1989,3987,61721000,353
02355,1990,4307,67405000,368
02355,1991,4438,76166000,375
02355,1992,4654,78307000,362
02355,1993,5028,82878000,383
02355,1994,5060,90547000,393
02355,1995,5270,96675000,387
02355,1996,5434,100947000,372
02355,1997,5770,105250000,387
02355,1998,5912,116191000,376
02355,1999,6080,128698000,382
02355,2000,6735,142562000,394
02355,2001,6741,144290000,381
02355,2002,7214,141321000,434
02356,1970,0,0,0
02356,1971,0,0,0
02356,1974,1513,13321000,223
02356,1975,1925,22361000,241
02356,1976,2159,27683000,245
02356,1977,2337,27529000,268
02356,1978,2513,30850000,276
02356,1979,2676,35412000,270
02356,1980,2556,41088000,286
02356,1981,2908,51382000,298
02356,1982,3175,53106000,322
02356,1983,2548,51136000,367
02356,1984,2477,46953000,396
02356,1985,2618,50057000,409
02356,1986,3605,67087000,398
02356,1987,2976,61455000,376
02356,1988,2787,61720000,351
02356,1989,2893,65858000,375
02356,1990,3115,72588000,369
02356,1991,3001,72344000,378
02356,1992,3233,75071000,410
02356,1993,3444,80096000,430
02356,1994,3642,85732000,441
02356,1995,3753,90690000,451
02356,1996,3526,88862000,458
02356,1997,4013,97501000,460
02356,1998,3804,94748000,478
02356,1999,3791,97422000,481
02356,2000,3921,107158000,479
02356,2001,3947,124391000,511
02356,2002,4285,130029000,517
02501,1970,0,0,0
02501,1971,0,0,0
02501,1974,5688,37438000,496
02501,1975,5516,38638000,507
02501,1976,6230,48618000,517
02501,1977,6393,52127000,536
02501,1978,6303,55616000,515
02501,1979,6328,61657000,529
02501,1980,6160,64183000,519
02501,1981,5815,65092000,514
02501,1982,5656,65978000,506
02501,1983,5815,72827000,555
02501,1984,6087,79574000,585
02501,1985,6420,85766000,613
02501,1986,6516,85659000,618
02501,1987,6888,99214000,635
02501,1988,13644,202860000,1242
02501,1989,6832,110450000,630
02501,1990,7209,119323000,614
02501,1991,7162,123418000,613
02501,1992,7197,131295000,655
02501,1993,7295,131146000,679
02501,1994,8155,148572000,682
02501,1995,9167,161658000,706
02501,1996,8598,171412000,727
02501,1997,8693,177713000,752
02501,1998,8337,176737000,747
02501,1999,8066,180597000,739
02501,2000,7848,178374000,735
02501,2001,7473,179335000,705
02501,2002,7258,174371000,689
02502,1970,0,0,0
02504,1970,0,0,0
02504,1971,0,0,0
02504,1974,7799,54697000,1126
02504,1975,7773,60323000,1094
02504,1976,8427,69800000,1163
02504,1977,8833,74217000,1334
02504,1978,10298,90372000,1380
02504,1979,11852,111456000,1544
02504,1980,13627,144027000,1606
02504,1981,13824,160080000,1628
02504,1982,13777,162833000,1671
02504,1983,13824,181156000,2112
02504,1984,15282,204503000,2294
02504,1985,17092,234176000,2541
02504,1986,18734,256884000,2633
02504,1987,20888,298397000,2864
02504,1988,22448,319604000,3000
02504,1989,24091,360108000,3144
02504,1990,24992,386706000,3271
02504,1991,25548,419635000,3396
02504,1992,26972,463545000,3410
02504,1993,29146,490429000,3558
02504,1994,31181,563190000,3711
02504,1995,32441,597799000,3743
02504,1996,37176,699801000,4264
02504,1997,40332,783503000,4547
02504,1998,41861,852537000,4603
02504,1999,43864,930692000,4801
02504,2000,46063,1013315000,4985
02504,2001,46530,1062609000,5127
02504,2002,49244,1165561000,5382
02505,1970,0,0,0
02505,1971,0,0,0
02505,1974,394,2060000,61
02505,1975,324,2045000,62
02505,1976,422,2508000,60
02505,1977,333,2153000,63
02505,1978,358,2449000,61
02505,1979,417,2934000,69
02505,1980,446,3132000,66
02505,1981,397,3291000,68
02505,1982,396,3100000,66
02505,1983,356,3353000,73
02505,1984,330,3421000,85
02505,1985,361,3655000,83
02505,1986,374,4768000,73
02505,1987,459,5075000,79
02505,1988,521,5641000,83
02505,1989,501,5784000,92
02505,1990,607,6973000,86
02505,1991,528,7395000,97
02505,1992,738,8752000,95
02505,1993,677,8997000,95
02505,1994,715,9831000,98
02505,1995,760,9874000,96
02505,1996,689,9145000,106
02505,1997,700,10511000,114
02505,1998,718,11363000,111
02505,1999,759,12907000,112
02505,2000,790,13240000,112
02505,2001,748,14201000,109
02505,2002,753,14309000,101
02506,1970,0,0,0
02506,1971,0,0,0
02506,1974,14158,1058390000,1587
02506,1975,14686,1202493000,1618
02506,1976,16275,137846000,1648
02506,1977,15565,142393000,1693
02506,1978,15693,154555000,1662
02506,1979,17281,178918000,1715
02506,1980,18129,201921000,1746
02506,1981,18573,222033000,1759
02506,1982,17052,207664000,1733
02506,1983,15237,197313000,1939
02506,1984,15861,208657000,1880
02506,1985,17161,230594000,1941
02506,1986,17010,234985000,1934
02506,1987,17306,255424000,1953
02506,1988,18835,288697000,2035
02506,1989,20726,320885000,2125
02506,1990,21610,344470000,2216
02506,1991,22112,355254000,2198
02506,1992,22181,386837000,2328
02506,1993,23188,396637000,2264
02506,1994,24110,426523000,2216
02506,1995,23624,439770000,2197
02506,1996,22805,441895000,2207
02506,1997,23185,460122000,2285
02506,1998,23205,480898000,2230
02506,1999,24275,509732000,2260
02506,2000,25353,559486000,2273
02506,2001,25103,593257000,2270
02506,2002,25535,647834000,2324
02508,1970,0,0,0
02508,1971,0,0,0
02508,1974,247,1217000,45
02508,1975,227,1275000,43
02508,1976,248,1374000,43
02508,1977,219,1293000,42
02508,1978,216,1240000,40
02508,1979,189,1325000,36
02508,1980,229,1542000,38
02508,1981,198,1699000,38
02508,1982,223,1797000,37
02508,1983,220,1850000,40
02508,1984,236,2099000,42
02508,1985,218,2125000,42
02508,1986,208,1887000,41
02508,1987,206,2055000,44
02508,1988,200,2163000,39
02508,1989,218,2399000,35
02508,1990,195,2497000,33
02508,1991,210,2185000,35
02508,1992,229,2630000,35
02508,1993,247,2854000,40
02508,1994,254,2866000,39
02508,1995,247,3134000,43
02508,1996,263,3379000,45
02508,1997,267,3575000,46
02508,1998,255,4961000,46
02508,1999,487,9304000,48
02508,2000,592,10704000,49
02508,2001,301,5211000,51
02508,2002,301,5441000,47
02512,1970,0,0,0
02512,1971,0,0,0
02512,1974,579973,4839742000,36236
02512,1975,518017,4686267000,35316
02512,1976,513732,4940057000,35891
02512,1977,532481,5457771000,38052
02512,1978,580109,6245417000,38706
02512,1979,621463,7332046000,41206
02512,1980,647651,8468327000,42817
02512,1981,674945,9638200000,44288
02512,1982,649922,9978007000,44400
02512,1983,643119,10537756000,52058
02512,1984,674656,11302496000,53201
02512,1985,677133,11768377000,54665
02512,1986,706316,13318496000,56175
02512,1987,712568,13690583000,58036
02512,1988,727290,14700295000,58752
02512,1989,748169,15592787000,59736
02512,1990,759420,16345713000,60673
02512,1991,747825,16657577000,61129
02512,1992,758592,17538766000,63029
02512,1993,780297,18744740000,64783
02512,1994,793725,19257277000,65450
02512,1995,804923,20367159000,66011
02512,1996,820851,21804928000,66458
02512,1997,816198,22508660000,67203
